"","ADM2_id","exposure_days","total_population","region","person_day_exposure","pop_wt_grdi","country"
"2827","81297802B80649611591308",1,134119.938371054,"Western Pacific",134119.938371054,34.3589468165436,"Viet Nam"
"2828","81297802B81208073820584",1,217460.424050681,"Western Pacific",217460.424050681,10.5460250843869,"Viet Nam"
"2829","81297802B81471151736005",1,90213.7326025381,"Western Pacific",90213.7326025381,21.6596008400259,"Viet Nam"
"2830","81297802B81765499113898",1,36076.1473584667,"Western Pacific",36076.1473584667,61.4443575545375,"Viet Nam"
"2831","81297802B82332241258399",1,201396.127410877,"Western Pacific",201396.127410877,35.3721948446412,"Viet Nam"
"2832","81297802B82512093072214",1,122539.383211878,"Western Pacific",122539.383211878,58.6237334957424,"Viet Nam"
"2833","81297802B82663613485319",1,225478.132712839,"Western Pacific",225478.132712839,38.2443797520276,"Viet Nam"
"2834","81297802B83094530275497",1,125414.786648336,"Western Pacific",125414.786648336,17.4169267989426,"Viet Nam"
"2835","81297802B8357375846053",1,16937.1222499972,"Western Pacific",16937.1222499972,60.0641088549669,"Viet Nam"
"2836","81297802B83594447255",1,116756.984886438,"Western Pacific",116756.984886438,21.8144784292578,"Viet Nam"
"2837","81297802B83942116722165",1,40954.5987655344,"Western Pacific",40954.5987655344,62.3408411037189,"Viet Nam"
"2838","81297802B84784766195181",1,47131.1159291698,"Western Pacific",47131.1159291698,58.0694047959856,"Viet Nam"
"2839","81297802B85054848055124",1,196965.01413151,"Western Pacific",196965.01413151,15.4449829790412,"Viet Nam"
"2840","81297802B85279913761146",1,134860.31400532,"Western Pacific",134860.31400532,12.4884654915469,"Viet Nam"
"2841","81297802B85331365285334",1,95329.9890664458,"Western Pacific",95329.9890664458,64.4765060532773,"Viet Nam"
"2842","81297802B85424672096974",1,137629.604725234,"Western Pacific",137629.604725234,29.2143787215583,"Viet Nam"
"2843","81297802B85505749224324",1,79874.6873309053,"Western Pacific",79874.6873309053,46.9103325691675,"Viet Nam"
"2844","81297802B85581314164043",1,135817.870718182,"Western Pacific",135817.870718182,28.4025009870033,"Viet Nam"
"2845","81297802B85606551737880",1,80534.6593578917,"Western Pacific",80534.6593578917,42.0283342319627,"Viet Nam"
